project_id,company_name,company_tier,year,quarter,country,state,city,location_region,client_name,client_industry,sector,subsector,project_type,delivery_method,project_status,award_date,start_date,end_date,duration_months,contract_value_total,recognized_revenue_year,backlog_begin,backlog_end,total_cost,labor_cost_total,material_cost_total,equipment_cost_total,subcontractor_cost_total,overhead_cost_total,sgna_cost,contingency_cost,headcount_total,headcount_field,headcount_office,avg_hourly_rate_field,avg_hourly_rate_office,labor_hours_total,gross_margin,gross_margin_pct,ebitda,ebitda_margin_pct,operating_income,operating_margin_pct,num_competitors_bid,joint_venture_flag,company_share_in_jv_pct,currency
P0491,Pacific Tech Contractors,tier_2,2024,2,Canada,ON,Toronto,Canada,NYC Health + Hospitals.,Private,Infrastructure,Energy,New Build,Design-Build,In Progress,2024-04-10,2024-07-10,2025-01-06,6,25345539,15461185.98,6173789.6,9884353.02,21422855.48,5093322.38,10164776.29,1024097.48,2558776.28,936883.9,1248863.32,396135.83,31,19,12,33.84,40.57,150511,3922683.52,0.1548,2673820.2,0.1055,2438458.94,0.0962,3,1,0.71,USD
P0492,Midwest industrial services,tier_2,2020,1,USA,TX,Dallas,South,NYC Health + Hospitals,Private,Data Centers,Hyperscale,Maintenance,Lump Sum,Completed,2020-11-07,2020-12-18,2022-08-10,20,33304443,33304443.0,0.0,0.0,32290339.65,6931304.9,13239822.23,2368203.29,5470381.92,2353166.56,1341266.47,586194.28,26,16,10,38.64,72.24,179381,1014103.35,0.0304,-327163.12,-0.0098,-738632.27,-0.0222,5,0,1.0,USD
P0493,AECOM BLDG SRVCS,tier_1,2016,2,USA,GA,Atlanta,South,Regional School District,Public,Commercial,Office,New Build,EPC,Completed,2016-06-30,2016-08-24,2017-11-17,15,14181318,14181318.0,0.0,0.0,12211858.05,3267912.36,5915615.45,322026.08,910138.34,1084380.49,426077.38,285707.94,58,38,20,37.98,50.25,86042,1969459.95,0.1389,1543382.57,0.1088,1402212.03,0.0989,2,1,0.6,USD
P0494,Heartland Building Services,tier_2,2025,1,USA,GA,Atlanta,South,Amazon Web Services,Private,Infrastructure,Transportation,Expansion,Lump Sum,Completed,2025-03-27,2025-06-22,2027-03-14,21,30068124,30068124.0,0.0,0.0,25316632.88,9886094.06,10058139.7,650534.92,2487868.44,1155562.58,818633.22,259799.96,29,19,10,57.32,57.73,172471,4751491.12,0.158,3932857.9,0.1308,3498036.25,0.1163,4,0,1.0,USD
P0495,Coastal Energy Systems,tier_2,2017,2,USA,GA,Atlanta,South,KAISER PERMANENTE,Private,Data Centers,Hyperscale,Maintenance,Lump Sum,In Progress,2017-05-28,2017-08-28,2018-04-25,8,10555638,4590035.03,3760879.44,5965602.97,8625094.15,3264468.48,2788124.35,239231.99,1388616.44,529752.44,216894.29,198006.15,19,13,6,37.1,76.27,87991,1930543.85,0.1829,1713649.57,0.1623,1584279.82,0.1501,7,0,1.0,USD
P0496,MOUNTAIN VIEW F.M.,tier_2,2017,2,USA,VA,Ashburn,South,Small Municipal Client,Private,Commercial,Retail,Expansion,Cost-Plus,Awarded,2017-09-14,2017-12-14,2020-07-01,31,2433392,1319171.31,763831.29,1114220.69,2411527.36,544783.29,1009394.61,127522.73,478863.87,103662.66,109168.62,38131.59,61,44,17,52.9,42.88,10298,21864.64,0.009,-87303.98,-0.0359,-121982.77,-0.0501,5,0,1.0,USD
P0497,mastec,tier_1,2017,3,USA,NY,New York,Northeast,Kaiser Permanente,Private,Healthcare,Hospitals,Expansion,Design-Build,In Progress,2017-01-12,2017-02-19,2017-11-16,9,41354211,24014116.05,14931801.2,17340094.95,35890398.67,10659868.33,13577519.1,2479531.5,4335675.73,2829633.78,1598499.75,409670.47,120,81,39,50.91,52.0,209386,5463812.33,0.1321,3865312.58,0.0935,3687705.45,0.0892,3,1,0.77,USD
P0498,IES holdings,tier_1,2021,1,Canada,ON,Toronto,Canada,Regional School District,Public,Industrial,Warehouse,Design-Build,EPC,In Progress,2021-06-27,2021-07-22,2022-07-17,12,8836130,7132401.4,1496502.38,1703728.6,7384376.57,2416603.82,2679589.88,468864.42,954547.36,347394.08,351668.59,165708.42,140,117,23,34.72,64.67,69602,1451753.43,0.1643,1100084.85,0.1245,984435.09,0.1114,6,1,0.37,USD
P0499,I.E.S. Holdings,tier_1,2017,4,USA,GA,Atlanta,South,Microsoft Data Center,Private,Industrial,Manufacturing,Maintenance,Lump Sum,Awarded,2017-05-29,2017-07-27,2020-02-12,31,75206367,43943083.56,27033077.32,31263283.44,82622393.89,25038754.43,28613480.63,3970436.49,14147255.23,6003068.64,3262108.95,1587289.52,27,17,10,52.06,48.83,480959,-7416026.89,-0.0986,-10678135.83,-0.142,-11257644.58,-0.1497,3,0,1.0,USD
P0500,Quanta Services,tier_1,2017,3,Canada,ON,Toronto,Canada,Meta Platforms,Private,Healthcare,Hospitals,Maintenance,Lump Sum,Awarded,2017-03-10,2017-03-28,2019-02-16,23,118591341,56672433.72,40773672.17,61918907.28,102446007.17,34499671.67,30966575.15,5660148.23,18928286.31,6796678.24,4857632.74,737014.83,90,55,35,37.77,55.55,913414,16145333.83,0.1361,11287701.08,0.0952,10583930.34,0.0892,4,0,1.0,USD
P0501,Fluor Services,tier_1,2016,3,USA,TX,Dallas,South,Meta Platforms,Private,Commercial,Retail,Design-Build,Cost-Plus,Awarded,2016-06-26,2016-08-04,2018-02-25,19,66225852,39115746.57,20246022.62,27110105.43,61403564.36,13517033.44,23763983.13,2937963.71,11775663.97,5016336.35,3782630.33,609953.43,132,90,42,37.2,68.54,363361,4822287.64,0.0728,1039657.31,0.0157,497949.86,0.0075,5,1,0.42,USD
P0502,PACIFIC TECH CONTRACTORS.,tier_2,2020,2,USA,NY,New York,Northeast,Midwest Manufacturing Co.,Private,Healthcare,Hospitals,Design-Build,Cost-Plus,Awarded,2020-02-07,2020-04-15,2022-01-05,21,6967064,3206847.45,2352229.16,3760216.55,5384794.07,1549081.83,2126824.03,164006.23,806392.12,360174.84,215224.82,163090.2,54,43,11,52.54,64.87,29483,1582269.93,0.2271,1367045.11,0.1962,1312102.96,0.1883,4,1,0.84,USD
P0503,"ABM Technical Solutions, LLC",tier_1,2025,1,USA,NY,New York,Northeast,Meta Platforms,Private,Healthcare,Clinics,Expansion,EPC,In Progress,2025-09-17,2025-11-03,2026-07-31,9,43941037,11864385.12,21941108.36,32076651.88,42279368.4,13886380.52,13054891.4,3502490.34,6045452.61,3259723.4,1886139.24,644290.9,112,77,35,47.32,43.91,293456,1661668.6,0.0378,-224470.64,-0.0051,-738228.71,-0.0168,4,0,1.0,USD
P0504,MIDWEST INDUSTRIAL SVCS,tier_2,2020,4,USA,GA,Atlanta,South,Kaiser Permanente,Private,Industrial,Process,New Build,Lump Sum,Awarded,2020-02-14,2020-05-18,2020-08-16,3,10336742,5939900.26,3195575.42,4396841.74,8248985.7,2102518.22,4188697.08,357592.57,693913.23,401504.7,268439.7,236320.2,42,25,17,42.36,52.56,49634,2087756.3,0.202,1819316.6,0.176,1679334.99,0.1625,6,0,1.0,USD
P0505,Fluor-Services,tier_1,2023,1,USA,IL,Chicago,Midwest,Univ. (local),Private,Data Centers,Enterprise,Maintenance,Lump Sum,Completed,2023-11-20,2023-12-11,2026-05-29,30,8989758,8989758.0,0.0,0.0,9300406.34,2920895.72,3705294.18,701377.68,1243620.02,291145.54,249057.9,189015.3,17,10,7,58.77,42.96,49700,-310648.34,-0.0346,-559706.25,-0.0623,-662377.92,-0.0737,7,1,0.86,USD
P0506,Southwest Mech.,tier_2,2025,3,USA,GA,Atlanta,South,Texas DOT,Public,Healthcare,Hospitals,Retrofit,EPC,In Progress,2025-07-13,2025-09-09,2028-03-27,31,16335616,12590840.34,2852751.63,3744775.66,16766302.29,6109266.25,5280657.86,1271517.23,1864603.79,1066080.77,966627.19,207549.2,9,7,2,33.17,49.86,184180,-430686.29,-0.0264,-1397313.48,-0.0855,-1595621.98,-0.0977,6,1,0.57,USD
P0507,Jacobs Mission-Critical,tier_1,2019,3,USA,NY,New York,Northeast,Univ. (local),Private,Industrial,Process,Maintenance,EPC,In Progress,2019-01-08,2019-01-28,2021-04-17,27,10998968,4479411.04,4240194.23,6519556.96,10763077.72,3605021.18,3977201.09,709962.8,1307881.86,510474.77,545701.3,106834.7,116,79,37,34.48,46.13,104553,235890.28,0.0214,-309811.02,-0.0282,-365411.28,-0.0332,7,1,0.57,USD
P0508,ATLANTIC FACILITY WORKS.,tier_2,2021,2,USA,TX,Dallas,South,LOCAL UNIVERSITY,Private,Industrial,Warehouse,Maintenance,Cost-Plus,Completed,2021-04-30,2021-05-16,2023-06-05,25,5446138,5446138.0,0.0,0.0,4732381.24,1479569.58,1879830.64,134935.9,607341.67,247104.21,300418.53,83180.71,49,29,20,49.7,44.87,29770,713756.76,0.1311,413338.23,0.0759,345625.9,0.0635,1,1,0.49,USD
P0509,Emcor group,tier_1,2023,1,Canada,ON,Toronto,Canada,US GSA,Public,Data Centers,Hyperscale,Maintenance,EPC,Completed,2023-01-01,2023-02-05,2023-08-04,6,15304757,15304757.0,0.0,0.0,13917179.74,5743957.3,4821811.64,549605.0,1600364.14,704073.0,326247.38,171121.28,95,74,21,31.93,40.22,179892,1387577.26,0.0907,1061329.88,0.0693,875084.38,0.0572,4,1,0.86,USD
P0510,Northeast Plant Services,tier_2,2018,3,USA,VA,Ashburn,South,NYC Health + Hospitals,Private,Healthcare,Labs,Design-Build,Lump Sum,Awarded,2018-04-10,2018-07-07,2019-09-30,15,17820228,13666258.95,3416454.11,4153969.05,15814551.35,3751140.57,6779277.69,842044.29,2090041.35,1166853.01,1055874.6,129319.85,16,10,6,46.87,73.61,80032,2005676.65,0.1126,949802.06,0.0533,795849.08,0.0447,6,1,0.78,USD
P0511,JACOBS mission critical,tier_1,2018,1,USA,NY,New York,Northeast,Commercial REIT Client,Private,Industrial,Process,Maintenance,Cost-Plus,In Progress,2018-01-03,2018-03-08,2018-08-05,5,10265084,5975597.88,2781670.13,4289486.12,9783064.06,3150285.82,3796788.69,745693.01,966026.99,376775.32,551730.51,195763.73,88,67,21,38.01,40.11,82880,482019.94,0.047,-69710.58,-0.0068,-122226.85,-0.0119,4,1,0.69,USD
P0512,ATLANTIC FACILITY WORKS.,tier_2,2025,1,USA,CA,San Jose,West,US General Services Administration,Public,Healthcare,Labs,New Build,Cost-Plus,Completed,2025-10-03,2026-01-02,2026-04-02,3,21899227,21899227.0,0.0,0.0,21629163.11,6872838.51,8048700.87,1514299.65,2317641.1,1405432.64,1245300.43,224949.92,25,17,8,40.63,45.7,169156,270063.89,0.0123,-975236.55,-0.0445,-1199452.23,-0.0548,1,1,0.51,USD
P0513,Midwest Industrial Services.,tier_2,2020,1,Canada,ON,Toronto,Canada,Commercial REIT Client,Private,Commercial,Office,Design-Build,Lump Sum,Awarded,2020-09-04,2020-10-23,2022-05-16,19,1609946,1107183.65,462913.33,502762.35,1451249.66,322509.37,512438.15,93294.63,316504.8,122648.65,67792.56,16061.49,70,55,15,57.09,64.72,5649,158696.34,0.0986,90903.78,0.0565,76331.96,0.0474,5,0,1.0,USD
P0514,TD-Industries,tier_1,2019,2,USA,TX,Dallas,South,NYC Health + Hospitals,Private,Infrastructure,Energy,New Build,EPC,In Progress,2019-03-11,2019-06-13,2021-04-03,22,59503353,37162244.2,19766334.76,22341108.8,52230965.33,18551300.53,18046648.95,1298511.06,7376862.63,2506009.65,3083051.11,1368581.39,36,27,9,33.6,76.23,552122,7272387.67,0.1222,4189336.56,0.0704,3692032.91,0.062,6,1,0.51,USD
P0515,Coastal energy systems,tier_2,2022,4,USA,TX,Dallas,South,State of Texas DOT,Public,Healthcare,Labs,Maintenance,Lump Sum,Awarded,2022-02-14,2022-05-09,2024-01-29,21,16647272,5929213.38,8991150.88,10718058.62,12432287.85,4351544.53,4005510.14,1222362.82,1323298.97,781352.75,405432.74,342785.91,11,6,5,32.43,56.18,134182,4214984.15,0.2532,3809551.41,0.2288,3575323.22,0.2148,5,1,0.42,USD
P0516,IES holdings,tier_1,2022,1,USA,CA,San Jose,West,Microsoft Data Center,Private,Healthcare,Labs,Design-Build,Lump Sum,Awarded,2022-05-25,2022-07-24,2024-08-12,25,71257500,32121343.5,35562985.41,39136156.5,66042195.03,18522830.88,28973056.41,1556393.85,9453390.72,2671147.43,4073770.76,791604.99,61,49,12,34.88,63.62,531044,5215304.97,0.0732,1141534.21,0.016,409664.47,0.0057,4,0,1.0,USD
P0517,Regional MEP Solns,tier_2,2025,1,Canada,ON,Toronto,Canada,Microsoft Data Center,Private,Healthcare,Hospitals,New Build,Design-Build,Awarded,2025-07-19,2025-09-02,2028-01-20,29,10195807,7073874.08,1945946.23,3121932.92,8776256.33,3728237.02,2293322.19,458542.98,1236944.27,608940.41,389579.17,60690.29,36,24,12,34.56,46.11,107877,1419550.67,0.1392,1029971.49,0.101,972514.55,0.0954,6,1,0.42,USD
P0518,Midwest industrial services,tier_2,2022,4,USA,CA,San Jose,West,Kaiser Permanente,Private,Healthcare,Hospitals,Expansion,Cost-Plus,Awarded,2022-12-30,2023-04-07,2025-11-22,32,11321337,6233524.04,3419803.25,5087812.96,8626488.26,2742881.2,3720720.33,272486.46,1066273.9,389698.93,317508.95,116918.49,53,38,15,54.47,54.82,50355,2694848.74,0.238,2377339.79,0.21,2226981.63,0.1967,5,0,1.0,USD
P0519,Mountain View FM,tier_2,2022,4,USA,TX,Dallas,South,Midwest Manufacturing Co.,Private,Healthcare,Labs,Design-Build,Lump Sum,Completed,2022-06-03,2022-08-30,2023-02-26,6,6884412,6884412.0,0.0,0.0,5955285.25,1667444.67,1526540.53,493967.63,1369191.89,434414.49,296622.75,167103.28,69,49,20,52.58,65.93,31712,929126.75,0.135,632504.0,0.0919,603859.47,0.0877,1,0,1.0,USD
P0520,MIDWEST INDUSTRIAL SVCS,tier_2,2025,1,USA,NY,New York,Northeast,NYC HEALTH + HOSPITALS,Private,Infrastructure,Water/Wastewater,Retrofit,EPC,In Progress,2025-06-03,2025-07-27,2027-02-17,19,14633737,10591611.64,3070973.75,4042125.36,13488075.23,3890328.31,5077582.27,895450.09,2320268.9,538754.57,501267.11,264423.99,26,16,10,52.27,68.64,74427,1145661.77,0.0783,644394.66,0.044,461927.65,0.0316,3,1,0.61,USD
P0521,AECOM BLDG SRVCS,tier_1,2017,1,USA,GA,Atlanta,South,Small muni client,Private,Commercial,Hospitality,Maintenance,Lump Sum,Completed,2017-01-05,2017-03-26,2019-09-12,30,7658899,7658899.0,0.0,0.0,7120865.49,2628843.51,2122777.36,423942.37,858654.41,612402.89,343225.85,131019.11,9,6,3,45.2,48.83,58160,538033.51,0.0702,194807.66,0.0254,99255.34,0.013,6,1,0.92,USD
P0522,MAS-TEC,tier_1,2017,1,Canada,ON,Toronto,Canada,Duke Energy,Private,Infrastructure,Water/Wastewater,Design-Build,Lump Sum,In Progress,2017-03-23,2017-05-22,2019-03-13,22,31270135,15789142.75,12550841.05,15480992.25,25667857.75,8863571.74,7634135.97,1278484.67,4178485.38,1898939.96,1286471.86,527768.16,39,27,12,56.87,55.89,155856,5602277.25,0.1792,4315805.39,0.138,4139426.06,0.1324,4,0,1.0,USD
P0523,Precision Electrical Contrs,tier_2,2017,1,USA,VA,Ashburn,South,Kaiser Permanente,Private,Healthcare,Labs,Maintenance,Cost-Plus,Awarded,2017-03-21,2017-06-18,2019-02-08,20,9527018,4458475.86,4250087.17,5068542.14,8454321.35,3038308.74,2428203.93,578477.77,1391604.79,419737.48,498613.15,99375.48,4,2,2,31.5,46.66,96454,1072696.65,0.1126,574083.51,0.0603,431358.89,0.0453,3,0,1.0,USD
P0524,Atlantic Facility Works,tier_2,2019,3,USA,VA,Ashburn,South,Dominion Energy,Private,Commercial,Retail,Maintenance,EPC,Completed,2019-10-11,2019-12-01,2020-04-29,5,8827826,8827826.0,0.0,0.0,7411251.7,2358239.78,2553485.7,673499.22,539447.72,628843.75,520623.58,137111.93,22,16,6,53.35,62.48,44203,1416574.3,0.1605,895950.72,0.1015,846597.58,0.0959,7,1,0.77,USD
P0525,ABM Technical Solutions,tier_1,2019,1,USA,TX,Dallas,South,COMMERCIAL REIT CLIENT,Private,Healthcare,Clinics,Retrofit,Cost-Plus,Awarded,2019-02-28,2019-05-13,2020-05-07,12,10693789,5742855.04,4324110.87,4950933.96,8687403.37,2570394.48,3380233.33,395435.58,1213943.42,551962.08,319086.71,256347.77,15,9,6,48.09,62.84,53449,2006385.63,0.1876,1687298.92,0.1578,1554054.65,0.1453,4,0,1.0,USD
P0526,Heartland Bldg Services,tier_2,2016,2,USA,NY,New York,Northeast,Duke Energy,Private,Industrial,Process,Expansion,Lump Sum,In Progress,2016-06-14,2016-09-03,2018-10-23,26,36125525,16623276.07,12831686.07,19502248.93,36697936.3,8722435.53,14622346.83,2518264.5,5624503.85,2645851.44,1843210.23,721323.92,13,11,2,51.13,68.29,170593,-572411.3,-0.0158,-2415621.53,-0.0669,-2951782.28,-0.0817,1,0,1.0,USD
P0527,AECOM BLDG SRVCS,tier_1,2024,1,USA,CA,San Jose,West,Dominion Energy,Private,Healthcare,Labs,Expansion,EPC,In Progress,2024-03-11,2024-05-30,2026-02-19,21,70459731,54644691.77,14303749.46,15815039.23,63762230.83,18543223.66,24078210.21,2944064.47,11443332.4,3999109.46,1458713.23,1295577.38,122,76,46,50.04,66.07,370568,6697500.17,0.0951,5238786.94,0.0744,4891650.85,0.0694,1,1,0.65,USD
P0528,TDINDUSTRIES.,tier_1,2025,2,USA,CA,San Jose,West,Meta Platforms,Private,Data Centers,Enterprise,Design-Build,Lump Sum,Completed,2025-07-30,2025-10-16,2027-02-08,16,80275952,80275952.0,0.0,0.0,56980503.03,23425142.68,17725408.82,1694265.24,4937461.29,4640572.69,4131670.38,425981.92,27,22,5,34.64,58.73,676245,23295448.97,0.2902,19163778.59,0.2387,18232812.88,0.2271,1,0,1.0,USD
P0529,Southwest Mech.,tier_2,2022,1,USA,NY,New York,Northeast,State of Texas - DOT,Public,Infrastructure,Transportation,Retrofit,Lump Sum,Completed,2022-02-09,2022-05-10,2023-05-05,12,8339466,8339466.0,0.0,0.0,9164332.07,2882258.77,2922343.25,541027.05,1652002.63,631478.54,404376.7,130845.14,20,16,4,37.2,58.26,77480,-824866.07,-0.0989,-1229242.77,-0.1474,-1299069.35,-0.1558,7,1,0.45,USD
P0530,MAS-TEC,tier_1,2025,2,USA,TX,Dallas,South,City of Chicago Water,Public,Healthcare,Hospitals,New Build,EPC,Completed,2025-09-12,2025-10-03,2026-09-28,12,17042589,17042589.0,0.0,0.0,15727450.59,4958052.96,5944923.33,413170.68,3031279.52,633149.9,606318.88,140555.33,91,76,15,33.85,73.33,146471,1315138.41,0.0772,708819.53,0.0416,619510.95,0.0364,7,0,1.0,USD
P0531,Fluor services,tier_1,2018,2,USA,IL,Chicago,Midwest,Dominion Energy,Private,Healthcare,Clinics,Retrofit,Cost-Plus,Awarded,2018-06-04,2018-07-28,2020-06-17,23,49554895,37138765.66,9449014.38,12416129.34,43263871.89,16351709.08,12733178.93,2122579.65,6102995.04,2055144.43,2866285.18,1031979.57,139,97,42,50.2,72.46,325731,6291023.11,0.127,3424737.93,0.0691,3090963.87,0.0624,7,1,0.85,USD
P0532,MasTec.,tier_1,2016,3,USA,NY,New York,Northeast,Chicago - Water,Public,Data Centers,Hyperscale,Retrofit,Cost-Plus,Awarded,2016-01-13,2016-02-08,2018-01-28,24,10379912,6984132.45,2302968.37,3395779.55,9750440.78,2798073.47,3910601.85,485331.91,1545815.0,436821.32,456498.52,117298.71,16,10,6,33.9,71.79,82539,629471.22,0.0606,172972.7,0.0167,64156.69,0.0062,4,1,0.85,USD
P0533,NORTHEAST PLANT SERVICES.,tier_2,2022,1,USA,VA,Ashburn,South,Univ. (local),Private,Infrastructure,Energy,Maintenance,Lump Sum,Completed,2022-11-18,2023-01-15,2024-09-06,20,8560974,8560974.0,0.0,0.0,8819210.7,2853309.08,3424591.88,384496.31,874394.74,616317.27,503899.36,162202.06,54,45,9,31.8,41.31,89726,-258236.7,-0.0302,-762136.07,-0.089,-822102.91,-0.096,4,0,1.0,USD
P0534,Pacific Tech Contractors,tier_2,2025,2,USA,VA,Ashburn,South,TX Dept. of Transportation,Public,Industrial,Process,Retrofit,Cost-Plus,Completed,2025-12-14,2026-03-15,2028-03-04,24,3551890,3551890.0,0.0,0.0,3126155.46,767956.62,1256957.6,264435.63,481144.3,192499.93,133415.04,29746.33,8,5,3,50.69,43.17,15150,425734.54,0.1199,292319.5,0.0823,246765.04,0.0695,4,1,0.76,USD
P0535,PACIFIC TECH CONTRACTORS.,tier_2,2022,2,USA,TX,Dallas,South,Regional School District,Public,Commercial,Office,Design-Build,Cost-Plus,Completed,2022-07-14,2022-08-25,2022-12-23,4,5745652,5745652.0,0.0,0.0,5003990.8,1522191.41,1808066.43,217693.03,627201.72,403236.34,284061.14,141540.72,49,37,12,33.7,54.85,45168,741661.2,0.1291,457600.06,0.0796,392088.19,0.0682,6,0,1.0,USD
P0536,IES HOLDINGS.,tier_1,2025,3,USA,NY,New York,Northeast,Duke Energy,Private,Healthcare,Hospitals,New Build,Design-Build,In Progress,2025-01-03,2025-03-05,2025-10-31,8,34078126,11017523.94,21353962.12,23060602.06,31591478.05,9278196.97,10206822.52,2139900.8,4981589.48,2663650.81,1473426.11,847891.35,55,46,9,38.58,70.3,240492,2486647.95,0.073,1013221.84,0.0297,655681.05,0.0192,5,0,1.0,USD
P0537,Jacobs Mission Critical,tier_1,2019,2,USA,GA,Atlanta,South,Kaiser Permanente,Private,Commercial,Hospitality,New Build,Design-Build,Completed,2019-07-01,2019-09-05,2022-02-21,30,34180533,34180533.0,0.0,0.0,36283268.75,12772771.78,12572176.38,2595344.32,4348421.33,2412196.38,1214015.05,368343.52,40,25,15,47.54,74.63,268674,-2102735.75,-0.0615,-3316750.8,-0.097,-3632265.46,-0.1063,5,0,1.0,USD
P0538,Coastal energy systems,tier_2,2022,3,USA,VA,Ashburn,South,Local University,Private,Data Centers,Hyperscale,New Build,Lump Sum,Awarded,2022-11-05,2023-02-07,2024-03-03,13,7199454,3759716.61,2903963.73,3439737.39,5600526.45,1732611.49,1787712.7,233760.12,1318799.12,296183.54,181177.53,50281.95,65,45,20,45.22,58.25,38315,1598927.55,0.2221,1417750.02,0.1969,1334758.09,0.1854,6,1,0.44,USD
P0539,Atlantic Facility Wrks,tier_2,2021,1,USA,VA,Ashburn,South,Midwest Manufacturing Co.,Private,Infrastructure,Water/Wastewater,Design-Build,Cost-Plus,In Progress,2021-01-21,2021-03-09,2021-09-05,6,2126850,1309886.51,736129.15,816963.49,1707249.44,487219.43,661875.41,152754.75,198302.17,125250.11,65907.56,15940.02,24,19,5,55.57,42.25,8767,419600.56,0.1973,353693.0,0.1663,329447.6,0.1549,2,1,0.79,USD
P0540,"Coastal Energy Systems, Ltd.",tier_2,2017,3,USA,TX,Dallas,South,Amazon Web Services,Private,Healthcare,Hospitals,Retrofit,Design-Build,Awarded,2017-04-25,2017-06-17,2019-12-04,30,36790562,20696703.18,13800351.35,16093858.82,38246174.82,12129893.54,14018702.81,1759333.92,5658675.4,2618461.62,1447184.59,613922.94,23,15,8,41.08,65.52,295274,-1455612.82,-0.0396,-2902797.41,-0.0789,-3095251.26,-0.0841,5,0,1.0,USD
P0541,Pacific Tech Contrs,tier_2,2025,1,USA,IL,Chicago,Midwest,Kaiser Permanente,Private,Data Centers,Hyperscale,Retrofit,EPC,Completed,2025-02-13,2025-05-15,2027-12-01,31,6999818,6999818.0,0.0,0.0,6998125.37,2301317.55,2586357.13,349134.39,1052668.16,299149.69,364132.4,45366.04,7,5,2,49.09,40.23,46879,1692.63,0.0002,-362439.76,-0.0518,-421931.17,-0.0603,2,0,1.0,USD
P0542,I.E.S. Holdings,tier_1,2024,4,Canada,ON,Toronto,Canada,Kaiser Permanente,Private,Infrastructure,Water/Wastewater,Maintenance,EPC,Completed,2024-05-17,2024-08-04,2027-02-20,31,48946008,48946008.0,0.0,0.0,42975243.52,11803609.58,14990809.12,2751720.64,8574140.59,1674855.08,2278208.51,901900.0,99,81,18,49.84,49.86,236830,5970764.48,0.122,3692555.97,0.0754,3250000.74,0.0664,7,1,0.84,USD
P0543,Comfort systems usa,tier_1,2025,3,USA,GA,Atlanta,South,U.S. G.S.A.,Public,Healthcare,Clinics,Retrofit,EPC,In Progress,2025-05-09,2025-06-17,2027-02-07,20,23872171,19019971.02,3323253.08,4852199.98,22896768.19,5760765.45,9989689.07,642964.07,3398153.24,1909068.09,684565.88,511562.4,93,69,24,55.11,56.51,104532,975402.81,0.0409,290836.93,0.0122,-31089.33,-0.0013,5,1,0.86,USD
P0544,JACOBS mission critical,tier_1,2022,2,USA,TX,Dallas,South,Meta Platforms.,Private,Data Centers,Hyperscale,Expansion,Design-Build,In Progress,2022-10-16,2022-12-24,2025-04-12,28,132589796,57150150.51,66258026.3,75439645.49,120714830.86,40781723.57,35627646.14,6573708.0,25826741.57,4144835.57,4631517.75,3128658.26,133,81,52,41.84,60.07,974706,11874965.14,0.0896,7243447.39,0.0546,6550933.38,0.0494,3,0,1.0,USD
P0545,PACIFIC TECH CONTRACTORS.,tier_2,2021,4,Canada,ON,Toronto,Canada,NYC Health + Hospitals,Private,Commercial,Retail,Retrofit,Cost-Plus,Completed,2021-08-18,2021-10-19,2023-08-10,22,4314319,4314319.0,0.0,0.0,4210989.82,1544424.35,1023287.66,310071.72,781156.66,266903.98,251376.28,33769.15,50,30,20,58.38,70.09,26454,103329.18,0.024,-148047.1,-0.0343,-203263.74,-0.0471,2,0,1.0,USD
P0546,Comfort Sys USA,tier_1,2024,4,USA,CA,San Jose,West,Dominion Energy,Private,Healthcare,Labs,Design-Build,Cost-Plus,Completed,2024-07-29,2024-10-05,2026-07-27,22,19520849,19520849.0,0.0,0.0,16801158.61,4659834.41,7391408.59,1097156.03,1962287.33,687480.97,782290.37,220700.91,8,5,3,39.82,47.27,117022,2719690.39,0.1393,1937400.02,0.0992,1776675.53,0.091,7,1,0.97,USD
